ConsolidatedWarehouseID,PIMCoreWarehouseID,Name,isSeller,isSweepable,IsSatellite,IsResupplier,IsBDWP,IsCustomerPickup,PostalCode,Deleted,Address,City,StateProv,CountryID,BDWPName,CarrierID,AliasName,ContactFirstName,ContactLastName,Phone,Email,Fax,IsSchneiderRating
2000483,69828,World Trend Garden Furniture Sdn Bhd,TRUE,,,,0,0,88460,0,"No. 3 & 3A, Jalan KKIP Timur, IZ 13, Kota Kinabalu Industrial Park",Kota Kinabalu,Sabah,113,,,S - World Trend Garden Furniture Sdn Bhd - Kota Kinabalu - Sabah - 88460,Ricky,Lim,6012 771 2866,rickylim@everhome.com,603 8736 7386,
2000484,71027,"Wuxi Linjie Bamboo & Wood Products Co., Ltd.",TRUE,,,,0,0,214200,0,ZHANGZHUTOWN,Yixing,JIANGSU,16,,,"S - Wuxi Linjie Bamboo & Wood Products Co., Ltd. - Yixing - JIANGSU - 214200",Vicky,,0086 13861528778,vickyhsc@hotmail.com,0086 510 87312975,
2000485,70191,"Wuxi, Jiangsu, China",TRUE,,,,0,0,,0,,Wuxi,Jiangsu,16,,,S - Wuxi - Jiangsu,,,,,,
2000486,71047,Xiamen Fortune Ironware Warehouse,TRUE,,,,0,0,361000,0,No 18 Longmen xiang Haicang Area,Xiamen,Fijian,225,,,S - Fortune Ironware Warehouse - Xiamen - Fijian - 361000,Xingbing,Zhong,13950052561,simon@fortuneirondoor.com,5926533721,
2000487,71039,Xiamen Rising Stone Co. LTD,TRUE,,,,0,0,362300,0,Shijing,Xiamen,,16,,,S - Rising Stone Co. LTD - Xiamen - 362300,Jason,Chen,86-13860125608,chinastone@vip.sina.com,86-595-86812571,
2000488,71033,Xiamen Yinlian,TRUE,,,,0,0,36110,0,"#52-70, Biyun Middle Road, Hontang Stone District",Xiamen,Xiamen,16,,,S - Yinlian - Xiamen - 36110,Sunny,Liu,"86 592 720 9898, 86 592 720 9868",1xq618@yinlian.com.ca,86 592 720 9899,
2000489,70163,Yanghai Nanchang,TRUE,,,,0,0,,0,Port of,Nanchang,Jiangxi,16,,,S - Yanghai Nanchang - Jiangxi,Kang Hai,Ying,6048162859,kanghaiying@hotmail.com;zyg2696@hotmail.com;243802861@qq.com,,
2000490,71051,YFBACN,TRUE,TRUE,,,0,0,401121,0,2# HuiXing Rd.,Chongqing,New North zone,225,,,S - YFBACN - Chongqing - New North zone - 401121,Huali,Peng,862388319505,huali.peng@cqboao.cn,862388319500,
2000491,71055,Yixing Dongma Bamboo & Wood Industry Co. Ltd.,TRUE,TRUE,,,0,0,214231,0,"Mingling Zhangzhu Town,Yixing City,Jiangsu,China",Yixing,Jiangsu,16,,,S - Dongma Bamboo & Wood Industry Co. Ltd. - Yixing - Jiangsu - 214231,Luke,,0086 510 87342001,lukebamboo@163.com,0086 510 87342000,
2000492,70947,Youngstown OH,TRUE,TRUE,,,0,0,44502,0,1100 Performance Place,Youngstown,OH,225,,,S - Youngstown - OH - 44502,,,,,,
2000493,71061,"Z-GIANT STRON BAMBOO FLOORING CO.,LTD",TRUE,TRUE,,,0,0,313300,0,"longkou, meixi town ,anji county",Huzhou,Zhejiang,16,,,"S - Z-GIANT STRON BAMBOO FLOORING CO.,LTD - Huzhou - Zhejiang - 313300",Jessica,Bao,0572-5082777,jessicabaobamboo@163.com;baoyingquan7896@yahoo.com.cn,,
2000494,70471,"Zhejiang Jinlei Window Industry Co.,Ltd",TRUE,TRUE,,,0,0,311301,0,"10F, Suite D, Building 8, New Territory Westport, No. 206 Zhenhua Road",Hangzhou,,16,,,"S - Zhejiang Jinlei Window Industry Co.,Ltd - Hangzhou - 311301",Gary;Paul,Tang;Zagorski,86-571-86500133-8878,sales78@kingdomtile.com;pzagorski1@hotmail.com,,
2000495,69487,"Zhejiang Yuhua Timber / A-Timber Trading Co., Ltd.",TRUE,TRUE,,,0,0,314100,0,"No. 38, Hengxing Road, Weitang Street",Jiashan,Zehjiang,16,,,"S - Zhejiang Yuhua Timber / A-Timber Trading Co., Ltd. - Jiashan - Zehjiang - 314100",Daniel,Dou,86-21-50588795,A-Timber3@hotmail.com,86-21-50588796,
2000496,71066,Zhongshan Huayu Outdoor Leisure Furniture Mfg Ltd,TRUE,TRUE,,,0,0,528462,0,"Nansha Industrial Zone, Shenwan Town,",Zhongshan,Guangdong,16,,,S - Huayu Outdoor Leisure Furniture Mfg Ltd - Zhongshan - Guangdong - 528462,Gavin,Lai,86 760 86607478,gavin@huayuoutdoorfur.com,86 760 86607477,
2000497,71079,Carlstadt NJ,TRUE,TRUE,,,0,-1,7072,0,500 Industrial Road,Carlstadt,NJ,225,,,S - Tile Optima - Carlstadt - NJ - 7072,Selman,Gumruk,703 256 5650,logistic@tileoptima.com,703 256 5650,
2000498,71398,"HomeFloorMax, Irwindale, CA",TRUE,TRUE,,,0,-1,91706,0,2051 S. Lynx Ave.,Irwindale,CA,225,,,S - HomeFloorMax - Irwindale - CA - 91706,Mike,Yu,626-347-7456,mikeyu@hotmail.com;info6@unitedwoodfloor.com;;info@unitedwoodfloor.com,626-347-7456,
2000499,71157,"Kress, Elizabeth, NJ",TRUE,TRUE,,,0,0,7201,0,1400 Aruba Street,Elizabeth,NJ,225,,,S - Kress - Elizabeth - NJ - 7201,Mitch,Smith,908 355-8300,paulandrews@nolimits.ca,,
2000500,70982,Nanjing,TRUE,TRUE,,,0,0,211316,0,No. 17 Jingshan East RD,Nanjing,,16,,,S - Nanjing - 211316,Allen,Chen,503 582-0848,orders@wellmadefloors.com,503 582-8402,
2000501,70514,MS International - Illinois,TRUE,TRUE,,,0,-1,60007,0,901 Greenleaf Ave.,Elk Grove,IL,225,,,S - MS International  - Elk Grove - IL - 60007,Shipping,,714 685 5420,lovely@msistone.com,,
2000515,69467,Papagaio,TRUE,,,,0,0,,0,"Rua Miguel de Campos Ribeiro, 120",Papagaio,MG,203,,,S - Papagaio - MG,Silvana,Alves Reis,55 37 3274 2625,silvana_ardosiaminasbrasil@outlook.com,,
2000516,69524,Bamking - Dallas,TRUE,,,,0,0,75247,0,5101 Pulaski St,Dallas,TX,225,,,S - Bamking - Dallas - TX - 75247,Zoe,Joe,214-646-8868,fgao@bamkingusa.com;;dxu@bamkingusa.com,,
2000517,69667,"Cooperativa Ceramica D Imola, NORTH AMERICA",TRUE,,,,0,0,60603,0,104 S MICHIGAN AVE SUITE 700,Chicago,IL,225,,,"S - Cooperativa Ceramica D Imola, NORTH AMERICA - Chicago - IL - 60603",Thomas Smith,Ellen Skala,312-683-0600,ERIC.MIXON@CCIMOLA.IT; Ellen.skala@ccimola.it,,
2000518,69680,Coulson Manufacturing,TRUE,,,,0,0,V9Y1A1,0,100 Seizai Rd,Port Alberni,BC,9,,,S - Coulson Manufacturing - Port Alberni - BC - V9Y1A1,Darren,Moore,250-724-7600,darren.moore@coulsongroup.com,,
2000519,70091,Holbrook Lumber Co.,TRUE,,,,0,0,12085,0,Northeastern Industrial Park BLDG#11A Route 146,Guilderland Center,NY,225,,,S - Holbrook Lumber Co. - Guilderland Center - NY - 12085,Peter Krihak,Mike Negus,518-861-6166,peter.krihak@holbrooklumber.com;mike.negus@holbrooklumber.com,518-861-6167,
2000520,70204,Johnsons,TRUE,,,,0,0,91748,0,825 Sentous Ave,Industry,CA,225,,,S - Johnsons - Industry - CA - 91748,,,,,,
2000521,70704,Rocky Mountain Stone Works,TRUE,,,,0,0,V4W2Z6,0,"26076, 31B Ave",Aldergrove,BC,9,,,S - Rocky Mountain Stone Works - Aldergrove - BC - V4W2Z6,Surjit,Sidhu,6048579000,surjit@rockymountainstoneworks.ca,6048573797,
2000522,70828,South Factory,TRUE,,,,0,0,317000,0,Zhexi Industrial Area,Linhai,Zhejiang,16,,,S - South Factory - Linhai - Zhejiang - 317000,Vita,Qu,86-1505723381,vita@yotrio.com,86-576-85956666,
2000523,71400,TechDeal,TRUE,,,,0,0,528325,0,"No. 21 Xinglong Road, Xingtan Town, Shunde Area",Foshan,Guangdong,16,,,S - TechDeal - Foshan - Guangdong - 528325,Sally,Chang,0086-757-27386391,sale58@higold.com.cn;teresinaambrosi@builddirect.com,0086-757-27380276,
2000524,71097,New Concept Quality Doors - Plant 3,TRUE,,,,0,-1,L4K2N2,0,8550 Keele St.,Concord,ON,9,,,S - New Concept Quality Doors - Plant 3 - Concord - ON - L4K2N2,Barry,Gerth,905-597-7013,barryg@ncqdoors.com,905-597-0667,
2000526,70664,Power Dekor,TRUE,,,,0,0,H9R3S3,0,800 Selkirk,Pointe Claire,QC,9,,,S - Power Dekor - Pointe Claire - QC - H9R3S3,Julie,Vsetula,1-844-693-3567,jvsetula@powerdekorna.com;mbervaldi@powerdekorna.com;blinder@powerdekorna.com,1-844-944-4800,
2000527,70359,Marble Systems NJ,TRUE,,,,0,-1,7072,0,610 Washington Avenue,Carlstadt,NJ,225,,,S - Marble Systems - Carlstadt - NJ - 7072,Emel,Yeniguin,201 507 0111,emel@marblesystems.com,,
2000528,70543,Natural Concrete Products AZ,TRUE,,,,0,0,85043,0,4902 West Superior Ave,Phoenix,AZ,225,,,S - Natural Concrete Products - Phoenix - AZ - 85043,Jon,Hall,602-484-0827,jon@randomstoneblocks.com,,
2000529,69824,Durabuilt California,TRUE,,,,0,-1,92376,0,181 S larch Avenue,Rialto,CA,225,,,S - Durabuilt California - Rialto - CA - 92376,Raymond,Westerhoff,1-909-746-4200,allenchao@builddirect.com,,
2000530,69449,ANJI MOUNTAIN OFFICES AND WAREHOUSE,TRUE,,,,0,0,63146,0,11445 MOOG DR.,ST. LOUIS,MO,225,,,S - ANJI MOUNTAIN OFFICES AND WAREHOUSE - ST. LOUIS - MO - 63146,Daryl,Gold,888 344-5004,orders@anjimountain.com,,
2000531,71092,BuildDirect,TRUE,,,,0,0,V6V1K4,0,Door 10 - 13333 Vulcan Way,Richmond,BC,9,,,S - BuildDirect - Richmond - BC - V6V1K4,Donnelly,Gold,877-631-2845,davedonnelly@builddirect.com,,
2000532,71206,"Stone Pride International, Corp.",TRUE,,,,0,0,92801,0,1305 N. Knollwood Circle,Anaheim,CA,225,,,"S - Stone Pride International, Corp. - Anaheim - CA - 92801",Charley & Melina,Yongzhi,714-827-7058,info@stone-pride.com,949-203-2235,
2000533,71189,Timberwise Oy,TRUE,,,,0,0,32200,0,Juvantie 222,Loimaa,Varsinais-Suomi,48,,,S - Timberwise Oy - Loimaa - Varsinais-Suomi - 32200,Andrew,"Mkitalo, Kansin, Konkka",+358(0)2-7636420,"markku.makitalo@timberwise.fi, artem.kansin@timberwise.fi, juho.konkka@timberwise.fi",+358(0)2-7627465,
2000534,71191,Port of Vuosaari - Helsinki,TRUE,,,,0,0,,0,,Helsinki,,48,,,S - Port of Vuosaari - Helsinki - Finland,,,,,,
2000535,71195,Foam Solutions Inc.,TRUE,,,,0,0,l3r2p6,0,259 Steelcase Road West,Markham,ON,9,,,S - Fabricushion Ltd. - Markham - ON - l3r2p6,Andrew,Muir,905-475-0801,amuir@stewartgroup.com,905-475-0823,
2000536,71202,GH HOLLOW METAL DOORS & FRAMES INDUSTRIES CORP,TRUE,,,,0,0,V3C6N6,0,102# 1750 COAST MERIDIAN,PORT COQUITLAM,BC,9,,,S - GH HOLLOW METAL DOORS & FRAMES INDUSTRIES CORP - PORT COQUITLAM - BC - V3C6N6,Tracy,Cai,6044756679,TRACY@GHDWI.COM,6044756678,
2000537,71402,TechDeal Huntington Beach CA,TRUE,,,,0,0,92649,0,5285 Production Dr,Huntington Beach,CA,225,,,S - TechDeal - Huntington Beach - CA - 92649,Hani,Alomar,213-245-7084,hani@techdealllc.com;teresinaambrosi@builddirect.com,,
2000539,71212,"Pedross America, LLC",TRUE,,,,0,0,72762,0,413B Albano Drive,Springdale,AR,225,,,"S - Pedross America, LLC - Springdale - AR - 72762","Vassana , Janeen","Bennett, Chmielewski",479-306-4663,janeen@pedross.com; vassana@pedross.com,479-306-4429,
2000540,71216,Surface Source USA INC,TRUE,,,,0,0,30336,0,825 Great Southwest Parkway SW,Atlanta,GA,225,,,S - Surface Source USA INC - Atlanta - GA - 30336,Dusty,Taylor,888-862-9898,dtaylor@surfacesource.us,,
2000541,71224,Prime Supply Kent,TRUE,,,,0,0,98030,0,1851 Central Place South #120,Kent,WA,225,,,S - Prime Supply Kent - Kent - WA - 98030,Michael,Goria,206 393 7923,mgoria@ddicorp.com,501 636 6681,
2000542,69483,ASC International City of Industry,TRUE,,,,0,0,91748,0,19435 E. Walnut Dr. South,City of Industry,CA,225,,,S - ASC International - City of Industry - CA - 91748,Patti;Yolo;Paul,Kao;Lin;Newlan,949-743-0988,pattikao@floordeck.net;yololin@floordeck.net;pauln@floordeck.net;patricia_kao@yahoo.com;johndavies@builddirect.com,949-743-1173,
2000543,71220,Fengnan Industrial zone,TRUE,,,,0,0,,0,Guangyuan Road,Tangshan,Hebei,16,,,S - Fengnan Industrial zone - Tangshan - Hebei,Li,Shaolong,0086 315 8370163,li_shaolong@163.com,0086 315 8370163,
2000547,70217,Port of Istanbul,TRUE,,,,0,0,,0,,Istanbul,,213,,,S - Port of Istanbul,,,,,,
2000548,71228,MMG Marble MD,TRUE,,,,0,0,21076,0,"7270 Park Circle Dr, Suite D",Hanover,MD,225,,,S - MMG Marble MD - Hanover - MD - 21076,Kyriakos,Efthimiadis,410-789-5190,mmgkyriakos@gmail.com;mmgmarketing1@aol.com,410-789-5193,
2000549,71233,Loyal Wrought Iron Co.Ltd,TRUE,,,,0,0,511486,0,"No.7,Caohe industy ,Qiaonan str. Panyu dist",Guangzhou,Guangdong,16,,,S -  Loyal Wrought Iron Co.Ltd - 511486 - Guangdong,Hugo,Yan,86 20 85239303,hugo@loyaliron.com,86 20 85239919,
2000550,71241,1996 Cabinets Ltd - Richmond,TRUE,,,,0,0,V6Y1R7,0,11511 Granville Ave,Richmond,BC,9,,,S - 1996 Cabinets Ltd - Richmond - BC - V6Y1R7,Carla,Wang,778-881-6329,guanzhu_w_2004@yahoo.com,778-297-6306,
2000551,71237,Foshan Shunde Ciao,TRUE,,,,0,0,528311,0,"11th,huangzhen dong road,shunjiang,beijiao Town,Shunde Distric",Foshan,GuangDong,16,,,S - Shunde Ciao - Foshan - GuangDong - 528311,"Simon, Doris","Shun, Yang","86-757-2213 8209,2236 7458",dyfurniture@163.com;sales2@ciaofurniture.cn,86-757-266301126,
2000552,69669,Venture Warehouse & Distribution c/o IMOLA,TRUE,,,,0,0,46214,0,7901 W 21st Street,Indianapolis,IN,225,,,S - Venture Warehouse & Distribution c/o IMOLA - Indianapolis - IN - 46214,Ellen,Skala,312-683-0600,ellen.skala@ccimola.it,312-229-0036,
2000553,71246,Green World Lumber - ON,TRUE,,,,0,0,L5T1C9,0,1355 Meyerside Drive,Mississauga,ON,9,,,S - Green World Lumber - Mississauga - ON - L5T1C9,Taylor,Willson,905-655-3939,taylor@greenworldlumber.com;johndavies@builddirect.com,,
2000554,71248,Wheels Logistics,TRUE,,,,0,0,L5T1N6,0,1280 Courtneypark Drive East,Mississauga,ON,9,,,S - Wheels Logistics - Mississauga - ON - L5T1N6,Taylor,Willson,905-655-3939,taylor@greenworldlumber.com;johndavies@builddirect.com,,
2000555,71253,Kusgolu Mermer,TRUE,,,,0,0,,0,ANKARA YOLU UZERI HURRIYET MAH NO:148 KOCABAS KSB HONAZ,Denizli,,213,,,S - Kusgolu Mermer - Denizli,Asli,Atilla,2588145398,sales@kgmstone.com,,
2000556,71257,Best Cheer Stone Inc,TRUE,,,,0,0,92806,0,3190 E. Miraluma Ave,Anaheim,CA,225,,,S - Best Cheer Stone Inc - Anaheim - CA - 92806,Gloria,Grieder,714-399-1588,gloriaG@bestcheerusa.com,,-1
2000557,71261,Select Timber Products,TRUE,,,,0,0,97062,0,21235 SW 108th Ave.   Bldg 13,Tualatin,OR,225,,,S - Select Timber Products - Tualatin - OR - 97062,Steve,Resch,541-633-4595,stevereschjr@gmail.com,,
2000559,93013,Gala Warehouse GA,TRUE,,,,0,0,30728,0,1115 S Chattanooga St,Lafayette,GA,225,,,S - Gala Warehouse - Lafayette - GA - 30728,Sherry/Patrick,Richardson/Collins,800-732-6790,sherryrichardson@ifloor.com;patrickcollins@galamanufacturing.com,,
2000560,93015,Gala Warehouse WA,TRUE,,,,0,0,98188,0,1187 Andover Park West,Tukwila,WA,225,,,S - Gala Warehouse - Tukwila - WA - 98188,Sherry/Patrick,Richardson/Collins,800-732-6790,sherryrichardson@ifloor.com;patrickcollins@galamanufacturing.com,,
2000561,93614,Green Bay HuiJiale Wood Industries Inc.,TRUE,,,,0,0,91731,0,4377 N. Baldwin Ave.,El Monte,CA,225,,,S - Green Bay HuiJiale Wood Industries Inc. - El Monte - CA - 91731,Hilda,Monje,626-452-8007,greenbay2hardwood@gmail.com,626-452-8067,
2000562,93696,Kertiles LLC,TRUE,,,,0,-1,33122,0,3281 NW 78 Ave,Doral,FL,225,,,S - Kertiles LLC - Doral - FL - 33122,Zamir,Amaya,305-477-0096,zamaya@kertiles.com;Pfernandez@Kertiles.com;vcamelo@Kertiles.com,305-436-1007,
2000563,93707,Hyxion metal industry,TRUE,,,,0,0,91710,0,13831 Oaks Avenue,Chino,CA,225,,,S - Hyxion metal industry - Chino - CA - 91710,Ryan,Bell,1 847 809 5343,"ryan_bell@thorkitchen.com,yumei_xiao@hyxion.com",,-1
2000564,93727,Taylor Lumber Worlwide Inc.,TRUE,,,,0,0,45652,0,18253 State Route 73,McDermott,OH,225,,,S - Taylor Lumber Worlwide Inc. - McDermott - Ohio - 45652,Erin,,740-259-6222,erin@taylorlumberinc.com,740-259-6543,
2000565,93766,HF Design LLC  - TX,TRUE,,,,0,0,75227,0,1201 Big Town Blvd,Dallas,TX,225,,,S - Horizon Floors - Shippers Warehouse - TX ,David;Alex; Derrick; Monica,Shaolpour,"212-509-9686, 214-275-1009",Alexs@hfdesignllc.com; Davids@hfdesignllc.com; Derricks@hfdesignllc.com; Alexandrac@hfdesignllc.com,,
2000566,93785,Chicago,TRUE,,,,0,-1,60638,0,6650 W. 68th Street,Bedford Park,IL,225,,,S - Chicago - Bedford Park - IL - 60638,Catrina,Deehan,7084969007,Catrinadeehan@midwestwarehouse.com,,
2000567,93798,"Xiamen Wanfu Trade Co.,Ltd.",TRUE,,,,0,0,362343,0,Zhang wen new village,Nanan,Fujian,16,,,"S - Xiamen Wanfu Trade Co.,Ltd. - Nanan - Fujian - 362343",Peggy,Qin,0086-0592-5554471,peggy@xmwanfu.com,0086-0592-5550286,
2000568,93825,BRICKLAND s.r.o.,TRUE,,,,0,0,32600,0,Nepomucká 208,Pilsen,CZ,32,,,S - BRICKLAND s.r.o. - Pilsen - CZ - 32600,Jirí ,Frumert,420777738893,frumert@brickland.cz,,
2000569,94231,Armstrong Laminate VA,TRUE,,,,0,0,23320,0,1720 S. Military Way: Bldg G1,Chesapeake,VA,225,,,S - Armstrong Laminate - Chesapeake - VA - 23320,Cherie,Butt,757-233-4376,cbutt@armstrong.com,757-623-4083,
2000570,94869,Sunvilla ,TRUE,,,,0,-1,91748,0,1116 Coiner Court,City of Industry,CA,225,,,S - Sunvilla  - City of Industry - CA - 91748,Mario,Sanchez,626.600.3903,n/a,,
2000571,94895,"Hangzhou Hanhent Trading Co., Ltd",TRUE,,,,0,0,215616,0,Luyuan industry district,Dongyang,Zhangjiagang,16,,,"S - Hangzhou Hanhent Trading Co., Ltd - Dongyang - Zhangjiagang - 215616",Wency ,Wang,0086-0571-85265001,sales05@hanhent.com;darren@hanhent.com,0086-0571-85265096,
2000572,94994,Union Corrugating Company,TRUE,,,,0,0,28301,0,701 South King Street,Fayetteville,NC,225,,,S - Union Corrugating Company - Fayetteville - NC - 28301,,,,,,
2000573,94997,Jianshan pvc flooring warehouse,TRUE,,,,0,0,314415,0,"NO. 88 Haishi road,  Jianshan",Haining ,Zhejiang,16,,,S - Jianshan pvc flooring warehouse - Haining  - Zhejiang - 314415,Shirley,Qi,+86-18324377101,shirleyqyn@halead.com,0573-87989117,
2000574,95001,Sales Management LLP,TRUE,,,,0,0,119027,0,"Tsentralnaya street, 16, Vnukovo, Moscow region",Vnukovo,Moscow region,170,,,KAMROCK - S - Sales Management LLP - Vnukovo - Moscow region - 119027,,,,,,
2000575,95005,Woodport Doors LLC,TRUE,,,,0,0,54303,0,1011 McDonald Street,Green Bay,WI,225,,,"S - Woodport Doors LLC, Mathys Finishing- Green Bay - WI - 54303",Scott,Daul,920-217-1315,scott@mathyspaintingandstaining.com,715-526-4368,
2000576,95008,NW Artisan Hardware,TRUE,,,,0,0,84037,0,373 N. Market Street,Kaysville,UT,225,,,S - NW Artisan Hardware - Kaysville - Utah - 84037,Brock,DeSpain,801-698-2641,brock@artisanhardware.copm,,
2000577,95012,China Jiangsu Int'l,TRUE,,,,0,0,,0,,Zhangjiagang,Jiangsu,16,,,S - China Jiangsu Int'l - Zhangjiagang - Jiangsu,Lynn,,86-25-86569821,lynn@trusttools.com,,
2000578,95016,"Chnagzhou Wellife Furnace Co., Ltd",TRUE,,,,0,0,213141,0,"Liuxiang Village,Zouqu Town, Wujin District",Changzhou,Jiangsu,16,,,"S - Chnagzhou Wellife Furnace Co., Ltd - Changzhou - Jiangsu - 213141",,,,,,
2000579,95020,W&E International LLC,TRUE,,,,0,0,,0,"No. 810 Song Huang Rd., Qing Pu District",Shanghai,,16,,,S - W&E International LLC Shanghai Structure Building Materials Corporation - Shanghai ,Lily,Liu,021-58740979,Qing0909@yahoo.com,,
2000580,95024,"StoneGroupon (Xiamen) Import & Export Co., Ltd ",TRUE,,,,0,0,361000,0,"A1507,No.802, Road YuanShan South",Xiamen,Fujian,16,,,"S - StoneGroupon Import & Export Co., Ltd  - Xiamen - Fujian - 361000",Colin,,86-592-5551801,info@stonegroupon.com,86-592-5551851,
2000581,95032,GSA Trade,TRUE,,,,0,0,304804,0,Ricco Industrial Area Deoli District Tonk Rajasthan,Deoli,Rajasthan,80,,,S - GSA Trade - Deoli - Rajasthan - 304804,Gaurav;Manish,Mehra;Kabra,0091-120-4357126,gm@gsatrade.com;gsatrade@gmail.com,,
2000582,95035,East Luxury Group Limited,TRUE,,,,0,0,74200,0,"Stone Industrial Zone, Zhuojia Country, Yi County",Baoding,Hebei,16,,,S - East Luxury Group Limited Yi County Zhongda Stone Factory - Baoding - Hebei - 74200,Winnie,Ho,86-136-8258-9997,winnie@es-luxury.com,,
2000583,95039,"Xiamen Deyuan Panmin Trading Co., Ltd",TRUE,,,,0,0,361000,0,"KUIXIA INDUSTRIAL AREA, SHIJING TOWN",NANAN,FUJIAN,16,,,"S - Xiamen Deyuan Panmin Trading Co., Ltd - NANAN - FUJIAN - 361000",Jinyi,Li,+86-595-86086193,JINYI@DEYUANS.COM,+86-595-86085193,
2000584,95093,Kahrs Group,TRUE,,,,0,0,38241,0,Flyebovagen 10,Nybro,Nybro,201,,,S - Kahrs Group - Nybro - Nybro - 38241,Sean/Emmalee,Brennan/Smith,407-260-9910,sean.brennan@kahrs.com;emmalee.smith@kahrs.com,407-260-9933,
2000585,95096,"Trieu Viet Co., Ltd",TRUE,,,,0,0,,0,"515 Le Van Hien st, Hoa Hai ward, Ngu Hanh Son district",Da Nang,Da Nang,188,,,"S - Trieu Viet Co., Ltd - Da Nang",Le,Huan,845112478538,trieuvietco@gmail.com;trieuvietsales@vnn.vn,845113967969,
2000586,95100,Alimoglu Mermer Granit Sanayi Ve Ticaret A.S,TRUE,,,,0,0,35170,0,Ankara Karayolu 25. KM 35170 Kemalpasa,Izmir,,213,,,S - Mavi Deniz Ithalat Ihracat Pazarlama Ticaret A.S - Izmir - 35170,Asli,Sen,,asli.sen@alimoglu.com,,
2000587,95103,Sonat Strobl Gmbh & Co.Kg,TRUE,,,,0,0,85072,0,Steingrub 2,Wintershof/ Eichstaett,Bavaria,58,,,S - Sonat Strobl Gmbh & Co.Kg - Wintershof/ Eichstaett - Bavaria - 85072,Thomas,Strobl,+498421871623,purchasing@sonat.de,,
2000588,95106,"Anji Jianuo Plastic Technology Co.,Ltd",TRUE,,,,0,0,313300,0,Wellnes Industry Park. Anji Economic Development Area 4# Anji County,Huzhou,Zhejiang ,16,,,"S - Anji Jianuo Plastic Technology Co.,Ltd - Huzhou - Zhejiang  - 313300",Derek,,0572-5012333,derekjianuo@163.com,0572-5010333,
2000589,95109,Foss-Co.,TRUE,,,,0,0,24072,0,429 Jerry Lane NE,Check,VA,225,,,S - Foss-Co. - Check - VA - 24072,Nate,Flickinger,540.921.7570,info@foss-co.com,,
2000590,95162,Fenghe International Trading Ltd (A-Group Cargo),TRUE,,,,0,-1,V6X1X6,0,160-7400 River Road,Richmond,BC,9,,,S - Fenghe International Trading Ltd (A-Group Cargo) - Richmond - BC - V6X1X6,Christina,Li,604-275-7711, order@venetianflooring.com,,
2000591,95166,IRIS US ,TRUE,,,,0,0,60143,0,1159 BRYN MAWR,ITASCA,IL,225,,,S - IRIS US  - ITASCA - IL - 60143,Renee ,Carrillo,(630) 285-1110,,,
2000592,95177,Fenghe International Trading Ltd. Ontario,TRUE,,,,0,0,L5T2B7,0,6845 Invader Crescent,Mississauga,ON,9,,,S - Fenghe International Trading Ltd. - Mississauga - Ontario - L5T2B7,David,Tonelli,905-670-0057;877-588-0057,DavidT@rosedale.ca,,
2000593,95195,Sunvilla Atlanta ,TRUE,,,,0,-1,30331,0,3765 Atlanta Industrial Drive Suite 200,Atlanta,GA,225,,,S - Sunvilla Atlanta  - Atlanta - GA - 30331,Kyle,Chih,470-426-8103,kyle@yotrioint.com,,
2000594,95197,Kraus Flooring ,TRUE,,,,0,0,V3M5P3,0,701 E Audley Blvd.,Delta,BC,9,,,S - Kraus Flooring  - Delta - BC - V3M5P3,,,,,,
2000595,95409,Norandex Atlanta GA - marv.lawrence,TRUE,,,,0,0,30336,0,325 Westlake Pkwy,Atlanta,GA,225,,,S - Norandex - marv.lawrence - Atlanta - GA - 30336,"Marv, Tricia","Lawrence, Brown",404-346-0146,marv.lawrence@norandex.com;Patricia.Brown@Norandex.com,404-346-0858,
2000596,95411,Norandex Dayton OH - Bryan.Clear,TRUE,,,,0,0,45414,0,2619 Needmore Rd,Dayton,OH,225,,,S - Norandex - Bryan.Clear - Dayton - OH - 45414,"Bryan, Ernie","Clear, DeMange",937-277-0077,Bryan.Clear@Norandex.com;Ernest.Demange@norandex.com,937-277-0020,
2000597,95413,Norandex Denver CO,TRUE,,,,0,0,80216,0,5755 N Washington St,Denver,CO,225,,,S - Norandex - Denver - CO - 80216,"Craig, Laura","Scott, Weeks",303-295-1372,craig.scott@norandex.com;Laura.Weeks@norandex.com,303-295-0035,
2000598,95415,Norandex Garland TX - Rob.Welch,TRUE,,,,0,0,75041,0,4002 W Miller Road Ste 120,Garland,TX,225,,,S - Norandex - Rob.Welch - Garland - TX - 75041,"Rob, Robby","Welch, Ayers",214-221-0972,Rob.Welch@Norandex.com,214-221-0152,
2000599,95417,Norandex Memphis TN - Mark.Tigner,TRUE,,,,0,0,38118,0,3298 Democrat Rd,Memphis,TN,225,,,S - Norandex - Mark.Tigner - Memphis - TN - 38118,"Mark, Tamara","Tigner, Smith-Moran",901-366-6622,Mark.Tigner@norandex.com,901-794-3401,
2000600,95419,Norandex Norfolk VA - John.Hurd,TRUE,,,,0,0,23502,0,3373 Progress Road,Norfolk,VA,225,,,S - Norandex - John.Hurd - Norfolk - VA - 23502,"John, Brad","Hurd, Trigger",757-857-5377,John.Hurd@norandex.com,757-855-4201,
2000601,95421,Norandex Tallahassee FL - James.Thomason,TRUE,,,,0,0,32303,0,4041 Northwest Passage,Tallahassee,FL,225,,,S - Norandex - James.Thomason - Tallahassee - FL - 32303,"JT, Ronald","Thomason, Shreves",850-575-1502,James.Thomason@norandex.com,850-574-2501,
